"Rat_EntrezGene.ID","Mouse_EntrezGene.ID","Log2FC_estimate","SE","pval","CI_lb","CI_ub","Number_Of_Comparisons","FDR","MouseVsRat_EntrezGene.ID","Mouse_Symbol","Mouse_Genetic.Location","Mouse_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Mouse_Name","Rat_Symbol","Rat_Genetic.Location","Rat_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Rat_Name"
NA,"76933",2.29623000979388,0.748920249052167,0.00216904055523455,0.828373294358866,3.76408672522889,8,0.0378767359255161,"76933_NA","Ifi27l2a","Chr12  cM","Chr12:103408426-103409939(-)","interferon, alpha-inducible protein 27 like 2A",NA,NA,NA,NA
"295703","12258",2.12662775439329,0.693668584073195,0.00217110862304792,0.767062312402935,3.48619319638365,8,0.0378767359255161,"12258_295703","Serping1","Chr2  cM","Chr2:84595731-84605788(-)","serine (or cysteine) peptidase inhibitor, clade G, member 1","Serping1","Chr3 q24",NA,"serpin family G member 1"
"25441","14127",1.61807273250789,0.528324975201589,0.00219388923910086,0.582574808979763,2.65357065603603,8,0.0381897385577175,"14127_25441","Fcer1g","Chr1  cM","Chr1:171057141-171061918(-)","Fc receptor, IgE, high affinity I, gamma polypeptide","Fcer1g","Chr13",NA,"Fc epsilon receptor Ig"
"292060","15900",1.65864928416977,0.541733869104869,0.00220053108234167,0.59687041151869,2.72042815682085,8,0.0381897385577175,"15900_292060","Irf8","Chr8  cM","Chr8:121463097-121483433(+)","interferon regulatory factor 8","Irf8","Chr19 q12",NA,"interferon regulatory factor 8"
"296257","13011",1.47884688893542,0.483660507728981,0.00223107146382828,0.53088971304226,2.42680406482858,8,0.0383079257321173,"13011_296257","Cst7","Chr2  cM","Chr2:150412335-150420864(+)","cystatin F (leukocystatin)","Cst7","Chr3 q41",NA,"cystatin F"
"24232","12266",1.9926703775529,0.652001659902377,0.00224135413472617,0.714770606283909,3.27057014882189,8,0.0383644475307589,"12266_24232","C3","Chr17  cM","Chr17:57510970-57535136(-)","complement component 3","C3","Chr9 q11",NA,"complement C3"
"24811","21354",2.08046336938118,0.683353813718521,0.00233075726341123,0.741114505794787,3.41981223296758,8,0.0391559372585533,"21354_24811","Tap1","Chr17  cM","Chr17:34406530-34416199(+)","transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)","Tap1","Chr20 p12",NA,"transporter 1, ATP binding cassette subfamily B member"
"295279","14129",1.86851993387198,0.615000799182166,0.00237964472855232,0.663140517011583,3.07389935073237,8,0.0397098239903404,"14129_295279","Fcgr1","Chr3  cM","Chr3:96190225-96201285(-)","Fc receptor, IgG, high affinity I","Fcgr1a","Chr2 q34",NA,"Fc gamma receptor 1A"
"89829","12702",1.54939131201361,0.510191811547802,0.00239040592334184,0.549433736172676,2.54934888785455,8,0.0397564345150471,"12702_89829","Socs3","Chr11  cM","Chr11:117856905-117860192(-)","suppressor of cytokine signaling 3","Socs3","Chr10 q32.2",NA,"suppressor of cytokine signaling 3"
NA,"20555",1.78355579472714,0.58812888379487,0.00242462019517941,0.630844364221458,2.93626722523283,8,0.0401915032021517,"20555_NA","Slfn1","Chr11  cM","Chr11:83007675-83013496(+)","schlafen 1",NA,NA,NA,NA
"360243","21973",0.63336557413114,0.209056175006335,0.00244842975838313,0.223623000373021,1.04310814788926,8,0.0405188732320153,"21973_360243","Top2a","Chr11  cM","Chr11:98883769-98915015(-)","topoisomerase (DNA) II alpha","Top2a","Chr10 q31",NA,"DNA topoisomerase II alpha"
"81818","22352",0.926775242455306,0.306212681473748,0.00247342531537958,0.326609415157325,1.52694106975329,8,0.0407972086316906,"22352_81818","Vim","Chr2  cM","Chr2:13579122-13587637(+)","vimentin","Vim","Chr17 q12.3",NA,"vimentin"
NA,"16409",1.00342067097816,0.331889977965712,0.00249990174192995,0.35292826733557,1.65391307462074,8,0.0410374093580645,"16409_NA","Itgam","Chr7  cM","Chr7:127661812-127717663(+)","integrin alpha M",NA,NA,NA,NA
"246775","22035",1.46221079703249,0.483646938389036,0.00250032517183117,0.514280216556919,2.41014137750807,8,0.0410374093580645,"22035_246775","Tnfsf10","Chr3  cM","Chr3:27371226-27393814(+)","tumor necrosis factor (ligand) superfamily, member 10","Tnfsf10","Chr2 q24",NA,"TNF superfamily member 10"
"24812","21355",1.62266174343609,0.537185649373798,0.00252214268360014,0.56979721765168,2.67552626922049,8,0.0412597735076161,"21355_24812","Tap2","Chr17  cM","Chr17:34423453-34435295(+)","transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)","Tap2","Chr20 p12",NA,"transporter 2, ATP binding cassette subfamily B member"
"499537","23880",1.07511833196673,0.356423397481646,0.00255788957412762,0.376541309655301,1.77369535427816,8,0.0415043578214951,"23880_499537","Fyb1","Chr15  cM","Chr15:6552334-6692794(+)","FYN binding protein 1","Fyb1","Chr2 q16",NA,"FYN binding protein 1"
"304884","30935",1.93550003345724,0.64435606449218,0.00266653266031713,0.672585353832596,3.19841471308188,8,0.0429182732537171,"30935_304884","Tor3a","Chr1  cM","Chr1:156481187-156501909(-)","torsin family 3, member A","Tor3a","Chr13 q22",NA,"torsin family 3, member A"
"25599","16149",1.34989080909152,0.44963882223591,0.00268065123506326,0.468614911458123,2.23116670672491,8,0.043006782435203,"16149_25599","Cd74","Chr18  cM","Chr18:60936921-60945724(+)","CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)","Cd74","Chr18 q12.1",NA,"CD74 molecule"
"156117","12364",1.43091909245834,0.477142043134063,0.00270923013491462,0.495737872405714,2.36610031251096,8,0.0433181364317924,"12364_156117","Casp12","Chr9  cM","Chr9:5345430-5373032(+)","caspase 12","Casp12","Chr8 q11",NA,"caspase 12"
"310553","24088",1.56868296603438,0.524117851996027,0.00276252797415345,0.541430852467678,2.59593507960109,8,0.0436190928070843,"24088_310553","Tlr2","Chr3  cM","Chr3:83743579-83749045(-)","toll-like receptor 2","Tlr2","Chr2 q34",NA,"toll-like receptor 2"
"29579","23943",0.524695816502017,0.17584231426625,0.00284600113051166,0.180051213581993,0.869340419422042,8,0.0443753832521498,"23943_29579","Esyt1","Chr10  cM","Chr10:128346117-128361728(-)","extended synaptotagmin-like protein 1","Esyt1","Chr7 q11",NA,"extended synaptotagmin 1"
"689388","19288",1.4494481967401,0.486903407499199,0.00291207363207055,0.495135054091837,2.40376133938835,8,0.0446556340199848,"19288_689388","Ptx3","Chr3  cM","Chr3:66127331-66133226(+)","pentraxin related gene","Ptx3","Chr2 q31",NA,"pentraxin 3"
"24230","12257",1.84918245218606,0.621794182214959,0.0029399660650451,0.630488249248201,3.06787665512391,8,0.0448256307411172,"12257_24230","Tspo","Chr15  cM","Chr15:83447793-83458404(+)","translocator protein","Tspo","Chr7 q34",NA,"translocator protein"
"361749","77125",0.511615930030935,0.172060445462795,0.00294456773349971,0.174383653759939,0.84884820630193,8,0.0448256307411172,"77125_361749","Il33","Chr19  cM","Chr19:29902514-29938118(+)","interleukin 33","Il33","Chr1 q52",NA,"interleukin 33"
"313498","12517",1.78895137483955,0.601650772311669,0.00294515623735678,0.609737529837972,2.96816521984113,8,0.0448256307411172,"12517_313498","Cd72","Chr4  cM","Chr4:43447724-43454720(-)","CD72 antigen","Cd72","Chr5 q22",NA,"Cd72 molecule"
"303380","20556",1.82124333591088,0.615675091116995,0.0030951746941887,0.614542331143156,3.02794434067861,8,0.0461685325460523,"20556_303380","Slfn2","Chr11  cM","Chr11:82955938-82961504(+)","schlafen 2","Slfn2","Chr10 q26",NA,"schlafen family member 2"
"313022","53608",0.535365859578286,0.181028390270313,0.00310287066475844,0.180556734469211,0.890174984687361,8,0.0462142483039172,"53608_313022","Map3k6","Chr4  cM","Chr4:132968129-132980240(+)","mitogen-activated protein kinase kinase kinase 6","Map3k6","Chr5 q36",NA,"mitogen-activated protein kinase kinase kinase 6"
"288077","15163",1.10344389725096,0.373523254069074,0.00313531091853108,0.371351771887371,1.83553602261455,8,0.0464275417569946,"15163_288077","Hcls1","Chr16  cM","Chr16:36755345-36783574(+)","hematopoietic cell specific Lyn substrate 1","Hcls1","Chr11 q21",NA,"hematopoietic cell specific Lyn substrate 1"
"293750","73656",2.58160823579976,0.874676452278272,0.0031623374201628,0.867273891209076,4.29594258039044,8,0.0466573065256116,"73656_293750","Ms4a6c","Chr19  cM","Chr19:11446730-11459556(+)","membrane-spanning 4-domains, subfamily A, member 6C","Ms4a6b","Chr1 q43",NA,"membrane-spanning 4-domains, subfamily A, member 6B"
"116487","21810",2.03727543372679,0.693379744363232,0.00330143843713155,0.678276107165267,3.39627476028832,8,0.0480240399933327,"21810_116487","Tgfbi","Chr13  cM","Chr13:56757399-56787172(+)","transforming growth factor, beta induced","Tgfbi","Chr17 p14",NA,"transforming growth factor, beta induced"
"301097","67776",1.03574339371201,0.352529069244627,0.00330297768966872,0.344799114489115,1.72668767293491,8,0.0480240399933327,"67776_301097","Vwa5a","Chr9  cM","Chr9:38629564-38654633(+)","von Willebrand factor A domain containing 5A","Vwa5a","Chr8",NA,"von Willebrand factor A domain containing 5A"
"25166","12362",1.31819320530633,0.449699008518549,0.00337569589717782,0.436799344726601,2.19958706588605,8,0.0486015076235023,"12362_25166","Casp1","Chr9  cM","Chr9:5298517-5307281(+)","caspase 1","Casp1","Chr8 q11",NA,"caspase 1"
"287561","20306",1.93205093036313,0.659401854502961,0.00338956219516233,0.639647044198404,3.22445481652785,8,0.0486015076235023,"20306_287561","Ccl7","Chr11  cM","Chr11:81936538-81938351(+)","C-C motif chemokine ligand 7","Ccl7","Chr10 q26",NA,"C-C motif chemokine ligand 7"
"299145","80837",1.26325826161947,0.431279633493906,0.00339952423300978,0.417965712705778,2.10855081053316,8,0.0486015076235023,"80837_299145","Rhoj","Chr12  cM","Chr12:75355096-75448230(+)","ras homolog family member J","Rhoj","Chr6 q24",NA,"ras homolog family member J"
"116596","26410",0.579281352685068,0.198007800906423,0.00343849976711662,0.1911931942505,0.967369511119635,8,0.0487277349644021,"26410_116596","Map3k8","Chr18  cM","Chr18:4331325-4352978(-)","mitogen-activated protein kinase kinase kinase 8","Map3k8","Chr17 q12.1",NA,"mitogen-activated protein kinase kinase kinase 8"
"25406","12505",1.29048705716497,0.4411103352955,0.00343856144024051,0.425926686777402,2.15504742755254,8,0.0487277349644021,"12505_25406","Cd44","Chr2  cM","Chr2:102641486-102732010(-)","CD44 antigen","Cd44","Chr3 q32",NA,"CD44 molecule"
"114555","12363",2.15328316709117,0.736144157732208,0.00344363751376107,0.710467130506475,3.59609920367587,8,0.0487277349644021,"12363_114555","Casp4","Chr9  cM","Chr9:5308828-5336783(+)","caspase 4, apoptosis-related cysteine peptidase","Casp4","Chr8 q11",NA,"caspase 4"
"362334","68487",2.28919005339402,0.782698080930737,0.00344741766558452,0.755130004001159,3.82325010278688,8,0.0487277349644021,"68487_362334","Tmem140","Chr6  cM","Chr6:34840081-34851881(+)","transmembrane protein 140","Tmem140","Chr4 q22",NA,"transmembrane protein 140"
"116510","21857",1.72275917316216,0.589977645111893,0.00349984841829001,0.566424237059099,2.87909410926523,8,0.0492606657904761,"21857_116510","Timp1","ChrX  cM","ChrX:20736405-20740974(+)","tissue inhibitor of metalloproteinase 1","Timp1","ChrX q11",NA,"TIMP metallopeptidase inhibitor 1"
NA,"12655",1.84494504356918,0.631823119617407,0.00349993105977028,0.606594484519322,3.08329560261904,8,0.0492606657904761,"12655_NA","Chil3","Chr3  cM","Chr3:106054870-106074852(-)","chitinase-like 3",NA,NA,NA,NA
"24770","20296",2.49042616319953,0.853545403657733,0.00352574762171017,0.817507912860676,4.16334441353839,8,0.0493485569359547,"20296_24770","Ccl2","Chr11  cM","Chr11:81926403-81928278(+)","C-C motif chemokine ligand 2","Ccl2","Chr10 q26",NA,"C-C motif chemokine ligand 2"
"306127","16365",1.79928933206555,0.616869331408835,0.00353633510285764,0.590247659336931,3.00833100479417,8,0.049424492985177,"16365_306127","Acod1","Chr14  cM","Chr14:103284448-103294009(+)","aconitate decarboxylase 1","Acod1","Chr15 q21",NA,"aconitate decarboxylase 1"
"25542","20302",2.28471745561468,0.784303509183498,0.00357914191821538,0.747510824666648,3.82192408656272,8,0.0497440908104056,"20302_25542","Ccl3","Chr11  cM","Chr11:83538670-83540181(-)","C-C motif chemokine ligand 3","Ccl3","Chr10 q26",NA,"C-C motif chemokine ligand 3"
"289211","14130",1.07031960191689,0.367813762362273,0.00361486757037205,0.349417874668661,1.79122132916512,8,0.050101060395476,"14130_289211","Fcgr2b","Chr1  cM","Chr1:170786186-170804116(-)","Fc receptor, IgG, low affinity IIb","Fcgr2b","Chr13 q24",NA,"Fc gamma receptor 2B"
"245962","12506",1.07507553382738,0.369967229423943,0.00366237174926872,0.349953088696389,1.80019797895838,8,0.0503873740241907,"12506_245962","Cd48","Chr1  cM","Chr1:171509577-171532826(+)","CD48 antigen","Cd48","Chr13 q24",NA,"Cd48 molecule"
"498666","24099",0.504449916586303,0.173803663615009,0.00370300652340929,0.16380099551977,0.845098837652836,8,0.0504630961028065,"24099_498666","Tnfsf13b","Chr8  cM","Chr8:10056229-10086000(+)","tumor necrosis factor (ligand) superfamily, member 13b","Tnfsf13b","Chr16 q12.5",NA,"TNF superfamily member 13b"
"116641","56048",0.722008515669636,0.248777810054949,0.00370525470556499,0.23441296780919,1.20960406353008,8,0.0504630961028065,"56048_116641","Lgals8","Chr13  cM","Chr13:12454296-12479825(-)","lectin, galactose binding, soluble 8","Lgals8","Chr17 q12.1",NA,"galectin 8"
"295704","56791",1.82583365593377,0.630292117171445,0.00376983426900917,0.590483806538242,3.0611835053293,8,0.0509744934558841,"56791_295704","Ube2l6","Chr2  cM","Chr2:84629172-84640347(+)","ubiquitin-conjugating enzyme E2L 6","Ube2l6","Chr3 q24",NA,"ubiquitin-conjugating enzyme E2L 6"
NA,"93694",1.10642802989996,0.382288464071752,0.00380098223515036,0.357156408614194,1.85569965118573,8,0.0512567590872506,"93694_NA","Clec2d","Chr6  cM","Chr6:129157578-129163497(+)","C-type lectin domain family 2, member d",NA,NA,NA,NA
"25353","20750",0.884839629131022,0.306430809833163,0.00388233368802257,0.284246278104581,1.48543298015746,8,0.0516686392717295,"20750_25353","Spp1","Chr5  cM","Chr5:104582984-104588916(+)","secreted phosphoprotein 1","Spp1","Chr14 p22",NA,"secreted phosphoprotein 1"
"56083","21817",1.96810730643831,0.681959155895094,0.00390220910743613,0.631491921956589,3.30472269092003,8,0.0516686392717295,"21817_56083","Tgm2","Chr2  cM","Chr2:157958325-157988312(-)","transglutaminase 2, C polypeptide","Tgm2","Chr3 q42",NA,"transglutaminase 2"
"116689","15170",0.777314878190771,0.269350820958008,0.00390317583040124,0.249396969906778,1.30523278647476,8,0.0516686392717295,"15170_116689","Ptpn6","Chr6  cM","Chr6:124697670-124715672(-)","protein tyrosine phosphatase, non-receptor type 6","Ptpn6","Chr4 q42",NA,"protein tyrosine phosphatase, non-receptor type 6"
"24498","16193",1.81764277897986,0.630248226321021,0.00392645113858388,0.582378954070411,3.05290660388931,8,0.0516697063285046,"16193_24498","Il6","Chr5  cM","Chr5:30218112-30224973(+)","interleukin 6","Il6","Chr4 q11",NA,"interleukin 6"
"84007","12267",1.53490860503598,0.532852682530339,0.00396982428428058,0.490536538210963,2.579280671861,8,0.0519365726088635,"12267_84007","C3ar1","Chr6  cM","Chr6:122824099-122833116(-)","complement component 3a receptor 1","C3ar1","Chr4 q42",NA,"complement C3a receptor 1"
NA,"16414",1.53087615493344,0.531528136286948,0.00397496937636199,0.489100151041322,2.57265215882555,8,0.0519365726088635,"16414_NA","Itgb2","Chr10  cM","Chr10:77366164-77401542(+)","integrin beta 2",NA,NA,NA,NA
"56782","19073",1.83353604792746,0.638229948661395,0.00406792977969346,0.58262833469628,3.08444376115864,8,0.0524269762303222,"19073_56782","Srgn","Chr10  cM","Chr10:62329612-62363224(-)","serglycin","Srgn","Chr20 q11",NA,"serglycin"
"24852","326618",0.531441741063637,0.185012057269181,0.00407275652947229,0.16882477211038,0.894058710016893,8,0.0524269762303222,"326618_24852","Tpm4","Chr8  cM","Chr8:72889132-72906986(+)","tropomyosin 4","Tpm4","Chr16 p14",NA,"tropomyosin 4"
"445442","21825",1.26043975341887,0.439307022733518,0.00411570609427249,0.39941381070566,2.12146569613209,8,0.0525872357423114,"21825_445442","Thbs1","Chr2  cM","Chr2:117942357-117957614(+)","thrombospondin 1","Thbs1","Chr3",NA,"thrombospondin 1"
NA,"12984",1.12333215732631,0.391864321943698,0.00414860585800281,0.355292199490456,1.89137211516217,8,0.0526489468465314,"12984_NA","Csf2rb2","Chr15  cM","Chr15:78166707-78189921(-)","colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)",NA,NA,NA,NA
"305236","56066",2.12551457305415,0.7416315743989,0.00415696935518398,0.671943397434566,3.57908574867373,8,0.0526489468465314,"56066_305236","Cxcl11","Chr5  cM","Chr5:92507403-92511155(-)","chemokine (C-X-C motif) ligand 11","Cxcl11","Chr14 p22",NA,"C-X-C motif chemokine ligand 11"
NA,"18828",1.67938514816649,0.58665021461916,0.00420089693962774,0.529571855990238,2.82919844034273,8,0.0529534227741528,"18828_NA","Plscr2","Chr9  cM","Chr9:92157655-92179805(+)","phospholipid scramblase 2",NA,NA,NA,NA
"24617","18787",1.46256638210536,0.510910496294051,0.00420092425479816,0.461200210045531,2.46393255416518,8,0.0529534227741528,"18787_24617","Serpine1","Chr5  cM","Chr5:137090358-137101122(-)","serine (or cysteine) peptidase inhibitor, clade E, member 1","Serpine1","Chr12 q12",NA,"serpin family E member 1"
NA,"20195",0.988706714101325,0.345421613165674,0.00420553899048806,0.311692792814878,1.66572063538777,8,0.0529534227741528,"20195_NA","S100a11","Chr3  cM","Chr3:93427803-93433595(+)","S100 calcium binding protein A11",NA,NA,NA,NA
"25423","13032",1.52758340995395,0.53391889153686,0.00422203623759596,0.481121611876159,2.57404520803174,8,0.0529958941403241,"13032_25423","Ctsc","Chr7  cM","Chr7:87927293-87960096(+)","cathepsin C","Ctsc","Chr1 q32",NA,"cathepsin C"
"116640","21923",0.500288753606879,0.175032647389191,0.00425971673552354,0.157231068605366,0.843346438608392,8,0.0532678111576308,"21923_116640","Tnc","Chr4  cM","Chr4:63878022-63965252(-)","tenascin C","Tnc","Chr5",NA,"tenascin C"
"64044","12370",1.29547689483156,0.455878209952035,0.00448712922650473,0.401972021988982,2.18898176767414,8,0.0553486558112369,"12370_64044","Casp8","Chr1  cM","Chr1:58834533-58886662(+)","caspase 8","Casp8","Chr9 q31",NA,"caspase 8"
"60463","12772",0.933714997076681,0.329543707610211,0.00460619003540034,0.287821198828869,1.57960879532449,8,0.0562609184372827,"12772_60463","Ccr2","Chr9  cM","Chr9:123901987-123913594(+)","C-C motif chemokine receptor 2","Ccr2","Chr8 q32",NA,"C-C motif chemokine receptor 2"
"311021","64685",1.9995121745671,0.706473981225893,0.00465087248767069,0.614848615349727,3.38417573378448,8,0.0565299105413712,"64685_311021","Nmi","Chr2  cM","Chr2:51838510-51863505(-)","N-myc (and STAT) interactor","Nmi","Chr3 q12",NA,"N-myc (and STAT) interactor"
NA,"22038",0.826353297213794,0.292282987920241,0.0046951555184205,0.253489167596366,1.39921742683122,8,0.0569294737768143,"22038_NA","Plscr1","Chr9  cM","Chr9:92132265-92154034(+)","phospholipid scramblase 1",NA,NA,NA,NA
