"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_142941_coefficient","contrast_142941_log2fc","contrast_142941_tstat","contrast_142941_pvalue"
"200","1422095_a_at","22169","Cmpk2","cytidine/uridine monophosphate kinase 2",4.15e-13,4.126e-11,0.0101,2.4611,2.4611,23.9955,4.15e-13
"201","1417851_at","55985","Cxcl13","C-X-C motif chemokine ligand 13",4.501e-13,4.455e-11,0.0101,4.3151,4.3151,23.8589,4.501e-13
"202","1426724_at","71994","Cnn3","calponin 3, acidic",4.551e-13,4.485e-11,0.0101,1.456,1.456,23.8404,4.55e-13
"203","1425686_at","12633","Cflar","CASP8 and FADD-like apoptosis regulator",4.616e-13,4.53e-11,0.0102,1.3735,1.3735,23.8164,4.616e-13
"204","1425519_a_at","16149","Cd74","CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)",4.817e-13,4.707e-11,0.0102,2.2412,2.2412,23.745,4.818e-13
"205","1417586_at","21853","Timeless","timeless circadian clock 1",4.853e-13,4.713e-11,0.0103,1.2711,1.2711,23.7327,4.854e-13
"206","1417494_a_at","12870","Cp","ceruloplasmin",4.865e-13,4.713e-11,0.0103,2.2322,2.2322,23.7287,4.865e-13
"207","1449363_at","11910","Atf3","activating transcription factor 3",5.267e-13,5.081e-11,0.0104,2.462,2.462,23.5962,5.267e-13
"208","1452648_at","21376","Tbrg1","transforming growth factor beta regulated gene 1",5.317e-13,5.107e-11,0.0104,0.9998,0.9998,23.5806,5.318e-13
"209","1421358_at","14991","H2-M3","histocompatibility 2, M region locus 3",5.415e-13,5.179e-11,0.0105,2.1412,2.1412,23.5504,5.416e-13
"210","1425025_at","217203","Tmem106a","transmembrane protein 106A",5.582e-13,5.317e-11,0.0105,2.762,2.762,23.4998,5.582e-13
"211","1449227_at","12642","Ch25h","cholesterol 25-hydroxylase",6.02e-13,5.71e-11,0.0105,3.4762,3.4762,23.3752,6.02e-13
"212","1448452_at","15900","Irf8","interferon regulatory factor 8",6.749e-13,6.348e-11,0.0106,2.2007,2.2007,23.1878,6.748e-13
"213","1425374_at","246727","Oas3","2'-5' oligoadenylate synthetase 3",6.721e-13,6.348e-11,0.0106,2.0426,2.0426,23.1945,6.721e-13
"214","1417460_at","80876","Ifitm2","interferon induced transmembrane protein 2",6.833e-13,6.401e-11,0.0107,1.912,1.912,23.1674,6.835e-13
"215","1421392_a_at","11796","Birc3","baculoviral IAP repeat-containing 3",7.476e-13,6.918e-11,0.0108,1.5257,1.5257,23.021,7.476e-13
"216","1455975_x_at","81018","Rnf114","ring finger protein 114",7.686e-13,7.083e-11,0.0109,1.1382,1.1382,22.9763,7.685e-13
"217","1424254_at","68713","Ifitm1","interferon induced transmembrane protein 1",7.75e-13,7.113e-11,0.0109,1.9067,1.9067,22.9626,7.752e-13
"218","1419100_at","20716","Serpina3n","serine (or cysteine) peptidase inhibitor, clade A, member 3N",8.592e-13,7.854e-11,0.0109,3.7355,3.7355,22.7963,8.593e-13
"219","1452016_at","11690","Alox5ap","arachidonate 5-lipoxygenase activating protein",9.286e-13,8.42e-11,0.011,1.4328,1.4328,22.6719,9.286e-13
"220","1424996_at","12633","Cflar","CASP8 and FADD-like apoptosis regulator",9.825e-13,8.874e-11,0.0111,1.7118,1.7118,22.5816,9.825e-13
"221","1418154_at","80750","N4bp1","NEDD4 binding protein 1",9.939e-13,8.917e-11,0.0111,0.9902,0.9902,22.5634,9.939e-13
"222","1427076_at","17476","Mpeg1","macrophage expressed gene 1",9.952e-13,8.917e-11,0.0112,3.2719,3.2719,22.5611,9.952e-13
"223","1434503_s_at","16784","Lamp2","lysosomal-associated membrane protein 2",1.012e-12,8.998e-11,0.0112,1.4732,1.4732,22.5344,1.012e-12
"224","1460227_at","21857","Timp1","tissue inhibitor of metalloproteinase 1",1.01e-12,8.998e-11,0.0112,3.4927,3.4927,22.5373,1.01e-12
"225","1427164_at","16164","Il13ra1","interleukin 13 receptor, alpha 1",1.061e-12,9.363e-11,0.0113,1.7212,1.7212,22.4587,1.062e-12
"226","1423017_a_at","16181","Il1rn","interleukin 1 receptor antagonist",1.101e-12,9.678e-11,0.0114,2.0184,2.0184,22.4003,1.101e-12
"227","1448562_at","22271","Upp1","uridine phosphorylase 1",1.154e-12,1.01e-10,0.0114,1.9204,1.9204,22.3266,1.154e-12
"228","1460188_at","15170","Ptpn6","protein tyrosine phosphatase, non-receptor type 6",1.223e-12,1.066e-10,0.0115,3.2646,3.2646,22.2353,1.223e-12
"229","1421855_at","14190","Fgl2","fibrinogen-like protein 2",1.236e-12,1.074e-10,0.0115,3.7772,3.7772,22.2182,1.236e-12
"230","1426508_at","14580","Gfap","glial fibrillary acidic protein",1.283e-12,1.11e-10,0.0116,2.5223,2.5223,22.1607,1.283e-12
"231","1419598_at","68774","Ms4a6d","membrane-spanning 4-domains, subfamily A, member 6D",1.323e-12,1.141e-10,0.0116,4.4678,4.4678,22.1117,1.323e-12
"232","1448591_at","13040","Ctss","cathepsin S",1.358e-12,1.161e-10,0.0117,2.0076,2.0076,22.0719,1.358e-12
"233","1419589_at","17064","Cd93","CD93 antigen",1.355e-12,1.161e-10,0.0116,1.5128,1.5128,22.0744,1.355e-12
"234","1449195_s_at","66102","Cxcl16","C-X-C motif chemokine ligand 16",1.374e-12,1.171e-10,0.0117,3.2183,3.2183,22.0535,1.374e-12
"235","1448870_at","268977","Ltbp1","latent transforming growth factor beta binding protein 1",1.387e-12,1.177e-10,0.0118,1.532,1.532,22.0388,1.387e-12
"236","1451206_s_at","227929","Cytip","cytohesin 1 interacting protein",1.461e-12,1.236e-10,0.0118,3.4682,3.4682,21.9576,1.461e-12
"237","1420697_at","65221","Slc15a3","solute carrier family 15, member 3",1.474e-12,1.241e-10,0.0119,2.8815,2.8815,21.9436,1.474e-12
"238","1460245_at","16643","Klrd1","killer cell lectin-like receptor, subfamily D, member 1",1.478e-12,1.241e-10,0.0119,2.3691,2.3691,21.9402,1.477e-12
"239","1424542_at","20198","S100a4","S100 calcium binding protein A4",1.55e-12,1.296e-10,0.012,2.4623,2.4623,21.8666,1.549e-12
"240","1416371_at","11815","Apod","apolipoprotein D",1.566e-12,1.305e-10,0.012,1.9575,1.9575,21.85,1.566e-12
"241","1451416_a_at","21816","Tgm1","transglutaminase 1, K polypeptide",1.572e-12,1.306e-10,0.012,3.4095,3.4095,21.8439,1.573e-12
"242","1418612_at","20555","Slfn1","schlafen 1",1.638e-12,1.351e-10,0.0121,3.5078,3.5078,21.7805,1.638e-12
"243","1423393_at","29876","Clic4","chloride intracellular channel 4",1.718e-12,1.411e-10,0.0122,1.3699,1.3699,21.708,1.718e-12
"244","1418077_at","20821","Trim21","tripartite motif-containing 21",1.764e-12,1.444e-10,0.0122,2.459,2.459,21.6666,1.765e-12
"245","1416530_a_at","18950","Pnp","purine-nucleoside phosphorylase",1.923e-12,1.568e-10,0.0123,2.4057,2.4057,21.5352,1.923e-12
"246","1451821_a_at","20684","Sp100","nuclear antigen Sp100",1.97e-12,1.601e-10,0.0123,2.0394,2.0394,21.4985,1.97e-12
"247","1424496_at","75731","Idnk","idnK gluconokinase homolog (E. coli)",2.034e-12,1.647e-10,0.0124,1.2815,1.2815,21.4498,2.034e-12
"248","1424156_at","19650","Rbl1","RB transcriptional corepressor like 1",2.07e-12,1.67e-10,0.0124,2.0508,2.0508,21.4235,2.07e-12
"249","1449265_at","12362","Casp1","caspase 1",2.112e-12,1.686e-10,0.0125,2.9555,2.9555,21.3925,2.112e-12
"250","1419665_a_at","56312","Nupr1","nuclear protein transcription regulator 1",2.108e-12,1.686e-10,0.0124,2.7245,2.7245,21.3954,2.108e-12
"251","1450860_at","66988","Lap3","leucine aminopeptidase 3",2.11e-12,1.686e-10,0.0125,1.5073,1.5073,21.394,2.11e-12
"252","1448160_at","18826","Lcp1","lymphocyte cytosolic protein 1",2.223e-12,1.768e-10,0.0126,2.0407,2.0407,21.3157,2.222e-12
"253","1423233_at","12609","Cebpd","CCAAT/enhancer binding protein delta",2.376e-12,1.883e-10,0.0126,2.7092,2.7092,21.2152,2.376e-12
"254","1420342_at","100504486","Gdap10","ganglioside-induced differentiation-associated-protein 10",2.486e-12,1.957e-10,0.0127,1.9331,1.9331,21.1473,2.486e-12
"255","1450792_at","22177","Tyrobp","TYRO protein tyrosine kinase binding protein",2.539e-12,1.991e-10,0.0127,2.0679,2.0679,21.1158,2.539e-12
"256","1448513_a_at","67963","Npc2","NPC intracellular cholesterol transporter 2",2.708e-12,2.117e-10,0.0128,1.5415,1.5415,21.0196,2.708e-12
"257","1433842_at","16978","Lrrfip1","leucine rich repeat (in FLII) interacting protein 1",2.806e-12,2.186e-10,0.0128,2.0141,2.0141,20.9665,2.806e-12
"258","1416942_at","80898","Erap1","endoplasmic reticulum aminopeptidase 1",2.914e-12,2.262e-10,0.0129,2.2959,2.2959,20.9106,2.914e-12
"259","1435290_x_at","14960","H2-Aa","histocompatibility 2, class II antigen A, alpha",3.279e-12,2.537e-10,0.0129,3.2675,3.2675,20.7364,3.279e-12
"260","1450355_a_at","12332","Capg","capping actin protein, gelsolin like",3.592e-12,2.769e-10,0.013,2.4738,2.4738,20.6028,3.592e-12
"261","1448162_at","22329","Vcam1","vascular cell adhesion molecule 1",3.607e-12,2.772e-10,0.013,2.0534,2.0534,20.5966,3.607e-12
"262","1423053_at","11843","Arf4","ADP-ribosylation factor 4",3.628e-12,2.779e-10,0.0131,0.8106,0.8106,20.5881,3.628e-12
"263","1450446_a_at","12703","Socs1","suppressor of cytokine signaling 1",3.681e-12,2.8e-10,0.0131,1.6855,1.6855,20.5671,3.681e-12
"264","1450949_at","23924","Katna1","katanin p60 (ATPase-containing) subunit A1",3.678e-12,2.8e-10,0.0131,0.9207,0.9207,20.5683,3.678e-12
"265","1448617_at","12508","Cd53","CD53 antigen",3.94e-12,2.987e-10,0.0132,2.9047,2.9047,20.468,3.94e-12
"266","1421065_at","16452","Jak2","Janus kinase 2",4.119e-12,3.113e-10,0.0132,0.9652,0.9652,20.4034,4.119e-12
"267","1425225_at","246256","Fcgr4","Fc receptor, IgG, low affinity IV",4.179e-12,3.147e-10,0.0133,3.5456,3.5456,20.3826,4.179e-12
"268","1427041_at","230787","Themis2","thymocyte selection associated family member 2",4.272e-12,3.2e-10,0.0133,2.8008,2.8008,20.3507,4.272e-12
"269","1420412_at","22035","Tnfsf10","tumor necrosis factor (ligand) superfamily, member 10",4.305e-12,3.2e-10,0.0135,1.8169,1.8169,20.3397,4.305e-12
"270","1422662_at","56048","Lgals8","lectin, galactose binding, soluble 8",4.277e-12,3.2e-10,0.0134,1.4692,1.4692,20.349,4.277e-12
"271","1435526_at","240832","Tor1aip2","torsin A interacting protein 2",4.291e-12,3.2e-10,0.0134,1.5704,1.5704,20.3444,4.291e-12
"272","1419762_at","24108","Ubd","ubiquitin D",4.369e-12,3.237e-10,0.0135,2.6613,2.6613,20.3183,4.369e-12
"273","1450379_at","17698","Msn","moesin",4.442e-12,3.28e-10,0.0135,2.1121,2.1121,20.2944,4.442e-12
"274","1450378_at","21356","Tapbp","TAP binding protein",4.552e-12,3.351e-10,0.0136,1.9911,1.9911,20.2591,4.552e-12
"275","1450716_at","11504","Adamts1","ADAM metallopeptidase with thrombospondin type 1 motif 1",4.787e-12,3.508e-10,0.0136,1.0312,1.0312,20.1869,4.787e-12
"276","1428094_at","16784","Lamp2","lysosomal-associated membrane protein 2",4.807e-12,3.508e-10,0.0137,1.5746,1.5746,20.1809,4.807e-12
"277","1449037_at","12916","Crem","cAMP responsive element modulator",4.813e-12,3.508e-10,0.0137,1.6938,1.6938,20.1791,4.813e-12
"278","1423392_at","29876","Clic4","chloride intracellular channel 4",4.87e-12,3.539e-10,0.0138,1.4015,1.4015,20.1623,4.87e-12
"279","1430005_a_at","74481","Batf2","basic leucine zipper transcription factor, ATF-like 2",5.035e-12,3.647e-10,0.0138,1.9903,1.9903,20.1146,5.035e-12
"280","1422511_a_at","72075","Ogfr","opioid growth factor receptor",5.084e-12,3.671e-10,0.0139,1.4162,1.4162,20.1007,5.084e-12
"281","1448748_at","56193","Plek","pleckstrin",5.23e-12,3.764e-10,0.0139,2.0132,2.0132,20.0603,5.23e-12
"282","1417333_at","54153","Rasa4","RAS p21 protein activator 4",5.338e-12,3.829e-10,0.0139,1.6953,1.6953,20.0314,5.338e-12
"283","1422601_at","20723","Serpinb9","serine (or cysteine) peptidase inhibitor, clade B, member 9",5.493e-12,3.928e-10,0.014,2.0671,2.0671,19.9907,5.492e-12
"284","1431843_a_at","18037","Nfkbie","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, epsilon",5.576e-12,3.975e-10,0.014,1.6017,1.6017,19.9692,5.576e-12
"285","1448734_at","12870","Cp","ceruloplasmin",5.851e-12,4.158e-10,0.0141,2.4314,2.4314,19.9012,5.851e-12
"286","1436836_x_at","71994","Cnn3","calponin 3, acidic",5.885e-12,4.169e-10,0.0141,1.3355,1.3355,19.8928,5.885e-12
"287","1419202_at","13011","Cst7","cystatin F (leukocystatin)",6.009e-12,4.244e-10,0.0142,3.6452,3.6452,19.8634,6.009e-12
"288","1454268_a_at","13057","Cyba","cytochrome b-245, alpha polypeptide",6.058e-12,4.265e-10,0.0142,2.6782,2.6782,19.852,6.058e-12
"289","1416939_at","67895","Ppa1","pyrophosphatase (inorganic) 1",6.08e-12,4.267e-10,0.0142,1.0132,1.0132,19.8468,6.08e-12
"290","1437270_a_at","56708","Clcf1","cardiotrophin-like cytokine factor 1",6.344e-12,4.439e-10,0.0143,1.6402,1.6402,19.7869,6.344e-12
"291","1420499_at","14528","Gch1","GTP cyclohydrolase 1",6.417e-12,4.476e-10,0.0143,1.7943,1.7943,19.7709,6.416e-12
"292","1424965_at","107321","Lpxn","leupaxin",6.501e-12,4.521e-10,0.0144,2.6318,2.6318,19.7525,6.501e-12
"293","1448123_s_at","21810","Tgfbi","transforming growth factor, beta induced",6.592e-12,4.57e-10,0.0144,4.4633,4.4633,19.733,6.592e-12
"294","1456250_x_at","21810","Tgfbi","transforming growth factor, beta induced",6.852e-12,4.736e-10,0.0145,4.2806,4.2806,19.6787,6.852e-12
"295","1448659_at","12369","Casp7","caspase 7",6.903e-12,4.744e-10,0.0145,1.9245,1.9245,19.6684,6.903e-12
"296","1450424_a_at","16068","Il18bp","interleukin 18 binding protein",6.906e-12,4.744e-10,0.0146,2.7612,2.7612,19.6679,6.906e-12
"297","1419132_at","24088","Tlr2","toll-like receptor 2",7.01e-12,4.801e-10,0.0146,2.2696,2.2696,19.6469,7.01e-12
"298","1421814_at","17698","Msn","moesin",7.692e-12,5.252e-10,0.0146,2.3009,2.3009,19.5175,7.692e-12
"299","1455570_x_at","71994","Cnn3","calponin 3, acidic",7.963e-12,5.421e-10,0.0147,1.2431,1.2431,19.4695,7.963e-12
"300","1427381_at","16365","Acod1","aconitate decarboxylase 1",8.805e-12,5.976e-10,0.0147,3.203,3.203,19.3306,8.805e-12
"301","1460243_at","20773","Sptlc2","serine palmitoyltransferase, long chain base subunit 2",8.893e-12,6.017e-10,0.0148,1.0433,1.0433,19.317,8.892e-12
"302","1425947_at","15978","Ifng","interferon gamma",9.743e-12,6.574e-10,0.0148,2.8299,2.8299,19.1916,9.743e-12
"303","1426013_s_at","69217","Plekha4","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4",9.792e-12,6.587e-10,0.0149,2.9413,2.9413,19.1847,9.792e-12
"304","1415710_at","231430","Cox18","cytochrome c oxidase assembly protein 18",1.001e-11,6.702e-10,0.0149,1.0701,1.0701,19.1541,1.001e-11
"305","1449317_at","12633","Cflar","CASP8 and FADD-like apoptosis regulator",1.048e-11,6.985e-10,0.015,1.3698,1.3698,19.0925,1.048e-11
"306","1460351_at","20195","S100a11","S100 calcium binding protein A11",1.071e-11,7.104e-10,0.015,2.6068,2.6068,19.0621,1.071e-11
"307","1427334_s_at","67246","Resf1","retroelement silencing factor 1",1.072e-11,7.104e-10,0.0151,1.2631,1.2631,19.0617,1.072e-11
"308","1451775_s_at","16164","Il13ra1","interleukin 13 receptor, alpha 1",1.078e-11,7.106e-10,0.0152,1.2744,1.2744,19.0534,1.078e-11
"309","1452035_at","12826","Col4a1","collagen, type IV, alpha 1",1.101e-11,7.236e-10,0.0152,1.3378,1.3378,19.0247,1.101e-11
"310","1448961_at","18828","Plscr2","phospholipid scramblase 2",1.147e-11,7.512e-10,0.0153,3.1082,3.1082,18.9701,1.147e-11
"311","1422555_s_at","14674","Gna13","guanine nucleotide binding protein, alpha 13",1.173e-11,7.621e-10,0.0154,0.9505,0.9505,18.9398,1.173e-11
"312","1449507_a_at","16423","Cd47","CD47 antigen (Rh-related antigen, integrin-associated signal transducer)",1.167e-11,7.621e-10,0.0153,0.9497,0.9497,18.9459,1.167e-11
"313","1427994_at","246746","Cd300lf","CD300 molecule like family member F",1.173e-11,7.621e-10,0.0154,1.9789,1.9789,18.939,1.173e-11
"314","1448618_at","78388","Mvp","major vault protein",1.193e-11,7.728e-10,0.0154,1.7709,1.7709,18.9162,1.193e-11
"315","1428942_at","17750","Mt2","metallothionein 2",1.204e-11,7.778e-10,0.0155,0.8999,0.8999,18.9037,1.204e-11
"316","1422953_at","14289","Fpr2","formyl peptide receptor 2",1.229e-11,7.894e-10,0.0156,1.9242,1.9242,18.8762,1.229e-11
"317","1451340_at","214855","Arid5a","AT-rich interaction domain 5A",1.238e-11,7.925e-10,0.0156,1.3347,1.3347,18.867,1.238e-11
"318","1416473_a_at","56741","Igdcc4","immunoglobulin superfamily, DCC subclass, member 4",1.247e-11,7.962e-10,0.0157,-1.031,-1.031,-18.8569,1.247e-11
"319","1416431_at","67951","Tubb6","tubulin, beta 6 class V",1.268e-11,8.077e-10,0.0157,2.3319,2.3319,18.8339,1.268e-11
"320","1416901_at","67963","Npc2","NPC intracellular cholesterol transporter 2",1.278e-11,8.114e-10,0.0157,1.5386,1.5386,18.824,1.278e-11
"321","1418116_at","240832","Tor1aip2","torsin A interacting protein 2",1.286e-11,8.144e-10,0.0158,1.2069,1.2069,18.8153,1.286e-11
"322","1423608_at","16431","Itm2a","integral membrane protein 2A",1.34e-11,8.462e-10,0.0158,-1.6216,-1.6216,-18.7601,1.34e-11
"323","1418045_at","16329","Inpp1","inositol polyphosphate-1-phosphatase",1.373e-11,8.643e-10,0.0159,1.0581,1.0581,18.7281,1.373e-11
"324","1451050_at","107569","Nt5c3","5'-nucleotidase, cytosolic III",1.376e-11,8.644e-10,0.0159,1.3725,1.3725,18.7243,1.376e-11
"325","1433935_at","108167440","AU020206","expressed sequence AU020206",1.38e-11,8.644e-10,0.016,2.1371,2.1371,18.7205,1.38e-11
"326","1435697_a_at","227929","Cytip","cytohesin 1 interacting protein",1.465e-11,9.151e-10,0.016,2.7735,2.7735,18.6408,1.465e-11
"327","1424552_at","12370","Casp8","caspase 8",1.472e-11,9.17e-10,0.0161,2.015,2.015,18.6344,1.472e-11
"328","1448914_a_at","12977","Csf1","colony stimulating factor 1 (macrophage)",1.496e-11,9.265e-10,0.0161,1.286,1.286,18.6135,1.496e-11
"329","1437463_x_at","21810","Tgfbi","transforming growth factor, beta induced",1.522e-11,9.404e-10,0.0162,3.5935,3.5935,18.59,1.522e-11
"330","1421366_at","23845","Clec5a","C-type lectin domain family 5, member a",1.55e-11,9.546e-10,0.0162,1.1348,1.1348,18.5665,1.55e-11
"331","1418901_at","12608","Cebpb","CCAAT/enhancer binding protein beta",1.569e-11,9.637e-10,0.0163,1.8659,1.8659,18.5503,1.569e-11
"332","1418990_at","66607","Ms4a4d","membrane-spanning 4-domains, subfamily A, member 4D",1.761e-11,1.079e-09,0.0163,2.95,2.95,18.3979,1.761e-11
"333","1452483_a_at","12505","Cd44","CD44 antigen",1.78e-11,1.087e-09,0.0164,1.5975,1.5975,18.3837,1.78e-11
"334","1424065_at","192193","Edem1","ER degradation enhancer, mannosidase alpha-like 1",1.867e-11,1.138e-09,0.0164,2.1392,2.1392,18.3208,1.867e-11
"335","1415983_at","18826","Lcp1","lymphocyte cytosolic protein 1",1.882e-11,1.144e-09,0.0165,2.5869,2.5869,18.3101,1.882e-11
"336","1438606_a_at","29876","Clic4","chloride intracellular channel 4",1.896e-11,1.149e-09,0.0165,1.3852,1.3852,18.3007,1.896e-11
"337","1416881_at","17210","Mcl1","myeloid cell leukemia sequence 1",1.955e-11,1.176e-09,0.0166,1.9175,1.9175,18.2606,1.955e-11
"338","1451362_at","226422","Rab29","RAB29, member RAS oncogene family",1.951e-11,1.176e-09,0.0166,1.442,1.442,18.2632,1.951e-11
"339","1417291_at","21937","Tnfrsf1a","tumor necrosis factor receptor superfamily, member 1a",2.02e-11,1.212e-09,0.0167,1.2283,1.2283,18.2178,2.02e-11
"340","1423590_at","16541","Napsa","napsin A aspartic peptidase",2.029e-11,1.214e-09,0.0167,1.0829,1.0829,18.2122,2.029e-11
"341","1426501_a_at","211550","Tifa","TRAF-interacting protein with forkhead-associated domain",2.05e-11,1.223e-09,0.0168,1.8192,1.8192,18.1987,2.05e-11
"342","1426903_at","319448","Fndc3a","fibronectin type III domain containing 3A",2.187e-11,1.301e-09,0.0168,1.2568,1.2568,18.1149,2.187e-11
"343","1416529_at","13730","Emp1","epithelial membrane protein 1",2.239e-11,1.326e-09,0.0169,3.2812,3.2812,18.0841,2.239e-11
"344","1418133_at","12051","Bcl3","B cell leukemia/lymphoma 3",2.24e-11,1.326e-09,0.0169,1.33,1.33,18.0834,2.24e-11
"345","1421457_a_at","67742","Samsn1","SAM domain, SH3 domain and nuclear localization signals, 1",2.271e-11,1.341e-09,0.0169,1.9333,1.9333,18.0659,2.271e-11
"346","1419666_x_at","56312","Nupr1","nuclear protein transcription regulator 1",2.33e-11,1.368e-09,0.017,2.3398,2.3398,18.0329,2.33e-11
"347","1452351_at","328417","Parp4","poly (ADP-ribose) polymerase family, member 4",2.374e-11,1.39e-09,0.0171,1.0522,1.0522,18.0086,2.374e-11
"348","1424638_at","12575","Cdkn1a","cyclin dependent kinase inhibitor 1A",2.415e-11,1.411e-09,0.0171,1.9857,1.9857,17.9866,2.415e-11
"349","1431822_a_at","27215","Azi2","5-azacytidine induced gene 2",2.505e-11,1.46e-09,0.0172,0.7438,0.7438,17.9393,2.505e-11
"350","1421326_at","12983","Csf2rb","colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)",2.562e-11,1.489e-09,0.0172,2.189,2.189,17.9107,2.562e-11
"351","1456014_s_at","108101","Fermt3","fermitin family member 3",2.568e-11,1.489e-09,0.0172,2.2846,2.2846,17.9076,2.568e-11
"352","1451611_at","225845","Plaat3","phospholipase A and acyltransferase 3",2.667e-11,1.535e-09,0.0174,1.3334,1.3334,17.8588,2.667e-11
"353","1424923_at","20715","Serpina3g","serine (or cysteine) peptidase inhibitor, clade A, member 3G",2.667e-11,1.535e-09,0.0173,2.999,2.999,17.8591,2.667e-11
"354","1426861_at","216549","Aftph","aftiphilin",2.71e-11,1.555e-09,0.0174,0.8657,0.8657,17.8387,2.71e-11
"355","1448328_at","24055","Sh3bp2","SH3-domain binding protein 2",2.722e-11,1.558e-09,0.0175,1.8209,1.8209,17.8327,2.722e-11
