"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_84556_coefficient","contrast_84556_log2fc","contrast_84556_tstat","contrast_84556_pvalue"
"184","A_52_P511821","69368","Wdfy1","WD repeat and FYVE domain containing 1",2.612e-08,4.056e-06,0.0064,3.5947,3.5947,3.6187,0.0018
"185","A_51_P400543","11629","Aif1","allograft inflammatory factor 1",2.665e-08,4.1e-06,0.0065,3.8282,3.8282,7.0569,8.729e-07
"186","A_51_P341465","12982","Csf2ra","colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)",2.729e-08,4.18e-06,0.0065,2.7603,2.7603,4.9927,5.683e-05
"187","A_51_P330428","13685","Eif4ebp1","eukaryotic translation initiation factor 4E binding protein 1",2.791e-08,4.181e-06,0.0067,5.5836,5.5836,7.166,3.952e-07
"188","A_52_P282762","17874","Myd88","myeloid differentiation primary response gene 88",2.774e-08,4.181e-06,0.0066,6.2203,6.2203,9.2572,2.23e-08
"189","A_51_P393748","230073","Rigi","RNA sensor RIG-I",2.754e-08,4.181e-06,0.0066,4.6405,4.6405,5.1774,4.22e-05
"190","A_51_P238722","17064","Cd93","CD93 antigen",2.785e-08,4.181e-06,0.0066,4.9196,4.9196,8.2819,5.561e-08
"191","A_52_P585751","75612","Gns","glucosamine (N-acetyl)-6-sulfatase",2.789e-08,4.181e-06,0.0066,3.0511,3.0511,5.5455,2.159e-05
"192","A_52_P58208","17829","Muc1","mucin 1, transmembrane",2.813e-08,4.196e-06,0.0067,3.2801,3.2801,6.3598,2.925e-06
"193","A_52_P52618","12983","Csf2rb","colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)",2.838e-08,4.196e-06,0.0068,5.2976,5.2976,7.077,4.79e-07
"194","A_52_P32402","20530","Slc31a2","solute carrier family 31, member 2",2.879e-08,4.239e-06,0.0068,3.4601,3.4601,5.117,5.632e-05
"195","A_52_P70255","20846","Stat1","signal transducer and activator of transcription 1",2.916e-08,4.257e-06,0.0069,5.3561,5.3561,6.7049,1.795e-06
"196","A_51_P257934","24099","Tnfsf13b","tumor necrosis factor (ligand) superfamily, member 13b",2.909e-08,4.257e-06,0.0068,2.4989,2.4989,3.7647,0.0012
"197","A_51_P416295","54396","Irgm2","immunity-related GTPase family M member 2",2.95e-08,4.288e-06,0.0069,5.2328,5.2328,6.324,5.092e-06
"198","A_51_P158686","622976","Gm6377","predicted gene 6377",2.968e-08,4.296e-06,0.0069,3.3428,3.3428,5.7458,1.389e-05
"199","A_52_P358951","22688","Zfp26","zinc finger protein 26",3.009e-08,4.337e-06,0.0069,3.3757,3.3757,5.4726,1.817e-05
"200","A_51_P234359","20287","Sct","secretin",3.107e-08,4.441e-06,0.007,4.4198,4.4198,6.47,2.93e-06
"201","A_52_P477286","235442","Rab8b","RAB8B, member RAS oncogene family",3.132e-08,4.458e-06,0.007,4.3776,4.3776,8.108,1.121e-07
"202","A_51_P401987","170706","Tmem37","transmembrane protein 37",3.171e-08,4.494e-06,0.0071,3.3355,3.3355,5.4674,2.568e-05
"203","A_52_P131458","69863","Ttc39b","tetratricopeptide repeat domain 39B",3.203e-08,4.521e-06,0.0071,4.2677,4.2677,6.1105,5.067e-06
"204","A_52_P228621","21938","Tnfrsf1b","tumor necrosis factor receptor superfamily, member 1b",3.288e-08,4.603e-06,0.0071,4.755,4.755,7.243,8.214e-07
"205","A_51_P422030","77090","Ocel1","occludin/ELL domain containing 1",3.364e-08,4.69e-06,0.0072,5.351,5.351,7.8191,1.941e-07
"206","A_51_P232824","77056","Tmco4","transmembrane and coiled-coil domains 4",3.378e-08,4.69e-06,0.0072,4.6911,4.6911,8.0616,1.78e-07
"207","A_52_P168567","12606","Cebpa","CCAAT/enhancer binding protein alpha",3.413e-08,4.719e-06,0.0072,4.2556,4.2556,7.4593,2.854e-07
"208","A_51_P136542","12051","Bcl3","B cell leukemia/lymphoma 3",3.554e-08,4.856e-06,0.0073,4.3376,4.3376,4.969,7.874e-05
"209","A_52_P226929","12633","Cflar","CASP8 and FADD-like apoptosis regulator",3.545e-08,4.856e-06,0.0073,3.5602,3.5602,6.7675,1.211e-06
"210","A_52_P472958","216987","Utp6","UTP6 small subunit processome component",3.65e-08,4.889e-06,0.0075,3.2518,3.2518,6.7354,1.297e-06
"211","A_52_P46588","320770","A630072M18Rik","RIKEN cDNA A630072M18 gene",3.645e-08,4.889e-06,0.0074,5.4223,5.4223,7.2692,3.166e-07
"212","A_51_P455807","98878","Ehd4","EH-domain containing 4",3.615e-08,4.889e-06,0.0074,5.0708,5.0708,7.0645,8.597e-07
"213","A_52_P340700","57912","Cdc42se1","CDC42 small effector 1",3.703e-08,4.941e-06,0.0075,4.5028,4.5028,6.9825,1.015e-06
"214","A_51_P345248","94279","Sfxn2","sideroflexin 2",3.77e-08,4.974e-06,0.0076,3.9481,3.9481,7.8044,1.421e-07
"215","A_51_P326191","20715","Serpina3g","serine (or cysteine) peptidase inhibitor, clade A, member 3G",3.779e-08,4.974e-06,0.0076,4.6665,4.6665,7.4224,4.203e-07
"216","A_51_P272876","212943","Tent5a","terminal nucleotidyltransferase 5A",3.786e-08,4.974e-06,0.0076,4.1457,4.1457,7.6916,1.782e-07
"217","A_52_P496924","269181","Mgat4a","mannoside acetylglucosaminyltransferase 4, isoenzyme A",3.766e-08,4.974e-06,0.0075,2.6503,2.6503,4.7447,1e-04
"218","A_52_P86176","21355","Tap2","transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)",3.808e-08,4.984e-06,0.0076,4.2693,4.2693,7.5202,4.845e-07
"219","A_51_P426014","229593","Golph3l","golgi phosphoprotein 3-like",3.849e-08,5.007e-06,0.0077,2.9356,2.9356,5.5108,1.421e-05
"220","A_52_P7400","13014","Cstb","cystatin B",3.855e-08,5.007e-06,0.0077,2.9943,2.9943,4.2993,4e-04
"221","A_51_P120674","13713","Elk3","ELK3, member of ETS oncogene family",3.878e-08,5.018e-06,0.0077,4.1536,4.1536,7.739,3.217e-07
"222","A_52_P319581","66855","Tcf25","transcription factor 25 (basic helix-loop-helix)",3.906e-08,5.035e-06,0.0078,3.9404,3.9404,7.2791,5.587e-07
"223","A_51_P270939","56494","Gosr2","golgi SNAP receptor complex member 2",4.158e-08,5.299e-06,0.0078,4.2503,4.2503,6.5524,1.924e-06
"224","A_51_P276479","214639","4930486L24Rik","RIKEN cDNA 4930486L24 gene",4.166e-08,5.299e-06,0.0078,2.9694,2.9694,4.2768,4e-04
"225","A_52_P169048","13435","Dnmt3a","DNA methyltransferase 3A",4.173e-08,5.299e-06,0.0079,2.7705,2.7705,4.6464,1e-04
"226","A_51_P267239","56722","Litaf","LPS-induced TN factor",4.389e-08,5.49e-06,0.008,4.0966,4.0966,7.1076,7.88e-07
"227","A_52_P479389","329795","Tmem67","transmembrane protein 67",4.404e-08,5.49e-06,0.008,4.8733,4.8733,7.7421,1.61e-07
"228","A_51_P238357","56193","Plek","pleckstrin",4.459e-08,5.539e-06,0.0081,4.4887,4.4887,8.0731,8.351e-08
"229","A_51_P345367","16913","Psmb8","proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7)",4.571e-08,5.627e-06,0.0081,3.9153,3.9153,4.9527,8.172e-05
"230","A_52_P228031","67706","Tmem179b","transmembrane protein 179B",4.58e-08,5.627e-06,0.0081,4.1572,4.1572,6.6859,1.867e-06
"231","A_51_P222657","12257","Tspo","translocator protein",4.577e-08,5.627e-06,0.0081,3.9579,3.9579,6.2962,4.23e-06
"232","A_51_P337125","16331","Inpp5d","inositol polyphosphate-5-phosphatase D",4.602e-08,5.634e-06,0.0082,4.3941,4.3941,8.2616,1.242e-07
"233","A_51_P413359","327978","Slfn5","schlafen 5",4.647e-08,5.669e-06,0.0082,2.9745,2.9745,4.4774,2e-04
"234","A_51_P387123","23962","Oasl2","2'-5' oligoadenylate synthetase-like 2",4.669e-08,5.676e-06,0.0082,3.2547,3.2547,5.0598,7.476e-05
"235","A_51_P430423","11486","Ada","adenosine deaminase",4.693e-08,5.685e-06,0.0083,5.1406,5.1406,7.1457,7.298e-07
"236","A_52_P533146","13198","Ddit3","DNA-damage inducible transcript 3",4.754e-08,5.72e-06,0.0083,4.3601,4.3601,5.4292,2.361e-05
"237","A_52_P344424","16891","Lipg","lipase, endothelial",4.916e-08,5.892e-06,0.0083,3.5533,3.5533,5.7411,1.403e-05
"238","A_51_P467238","319930","Ceacam19","CEA cell adhesion molecule 19",5e-08,5.971e-06,0.0084,2.8733,2.8733,4.4378,2e-04
"239","A_51_P313803","72580","Zup1","zinc finger containing ubiquitin peptidase 1",5.085e-08,6.03e-06,0.0084,4.7476,4.7476,6.0198,5.081e-06
"240","A_52_P267391","76681","Trim12a","tripartite motif-containing 12A",5.133e-08,6.067e-06,0.0085,5.7055,5.7055,7.1364,7.436e-07
"241","A_51_P104596","11736","Ankfy1","ankyrin repeat and FYVE domain containing 1",5.17e-08,6.09e-06,0.0085,5.6604,5.6604,6.6311,2.092e-06
"242","A_51_P494403","327959","Xaf1","XIAP associated factor 1",5.219e-08,6.11e-06,0.0085,5.1858,5.1858,5.5507,2.575e-05
"243","A_51_P514712","547253","Parp14","poly (ADP-ribose) polymerase family, member 14",5.259e-08,6.11e-06,0.0086,3.8602,3.8602,6.0629,8.728e-06
"244","A_51_P368171","108167440","AU020206","expressed sequence AU020206",5.232e-08,6.11e-06,0.0085,4.9427,4.9427,6.6835,1.876e-06
"245","A_51_P503696","213491","Szrd1","SUZ RNA binding domain containing 1",5.253e-08,6.11e-06,0.0086,4.3235,4.3235,5.525,2.721e-05
"246","A_51_P463846","229900","Gbp7","guanylate binding protein 7",5.345e-08,6.151e-06,0.0087,4.0507,4.0507,6.0628,8.729e-06
"247","A_52_P371494","209387","Trim30d","tripartite motif-containing 30D",5.348e-08,6.151e-06,0.0087,3.9101,3.9101,5.1138,6.641e-05
"248","A_51_P281089","20200","S100a6","S100 calcium binding protein A6 (calcyclin)",5.476e-08,6.178e-06,0.0088,5.0402,5.0402,7.2316,8.396e-07
"249","A_51_P196844","71720","Osbpl3","oxysterol binding protein-like 3",5.466e-08,6.178e-06,0.0088,3.7177,3.7177,5.5109,2.331e-05
"250","A_51_P168203","66253","Aig1","androgen-induced 1",5.435e-08,6.178e-06,0.0087,3.8104,3.8104,6.2663,3.591e-06
"251","A_52_P421543","71908","Cldn23","claudin 23",5.48e-08,6.178e-06,0.0089,2.9363,2.9363,5.3443,2.46e-05
"252","A_52_P315280","18087","Nktr","natural killer tumor recognition sequence",5.453e-08,6.178e-06,0.0088,4.4849,4.4849,6.504,2.136e-06
"253","A_52_P173726","22324","Vav1","vav 1 oncogene",5.469e-08,6.178e-06,0.0088,4.108,4.108,7.011,7.229e-07
"254","A_51_P138939","74144","Robo4","roundabout guidance receptor 4",5.58e-08,6.2e-06,0.009,4.6223,4.6223,7.662,2.629e-07
"255","A_51_P292057","81004","Tbl1xr1","transducin (beta)-like 1X-linked receptor 1",5.699e-08,6.2e-06,0.0092,2.6296,2.6296,4.6378,1e-04
"256","A_51_P177965","19011","Endou","endonuclease, polyU-specific",5.549e-08,6.2e-06,0.0089,5.2846,5.2846,8.17,9.973e-08
"257","A_52_P213932","11504","Adamts1","ADAM metallopeptidase with thrombospondin type 1 motif 1",5.684e-08,6.2e-06,0.0091,3.3483,3.3483,5.0967,3.888e-05
"258","A_51_P449048","66054","Cndp2","CNDP dipeptidase 2",5.562e-08,6.2e-06,0.0089,4.0266,4.0266,6.7151,2.31e-06
"259","A_52_P218440","214639","4930486L24Rik","RIKEN cDNA 4930486L24 gene",5.625e-08,6.2e-06,0.009,3.3734,3.3734,4.9973,6.417e-05
"260","A_51_P378589","226101","Myof","myoferlin",5.664e-08,6.2e-06,0.0091,4.3455,4.3455,6.9684,6.065e-07
"261","A_51_P486660","231712","Trafd1","TRAF type zinc finger domain containing 1",5.678e-08,6.2e-06,0.0091,4.0742,4.0742,7.0882,8.194e-07
"262","A_52_P149364","278097","Armcx6","armadillo repeat containing, X-linked 6",5.586e-08,6.2e-06,0.009,4.0208,4.0208,6.1537,4.604e-06
"263","A_51_P337675","12508","Cd53","CD53 antigen",5.806e-08,6.276e-06,0.0093,4.5877,4.5877,5.7969,1.022e-05
"264","A_51_P114616","53314","Batf","basic leucine zipper transcription factor, ATF-like",5.804e-08,6.276e-06,0.0092,5.5977,5.5977,6.6342,1.612e-06
"265","A_51_P165244","55932","Gbp3","guanylate binding protein 3",5.885e-08,6.327e-06,0.0093,4.161,4.161,5.5141,2.315e-05
"266","A_51_P484371","21949","Tnfsf8","tumor necrosis factor (ligand) superfamily, member 8",5.89e-08,6.327e-06,0.0093,4.1723,4.1723,5.8427,9.22e-06
"267","A_52_P57582","100529082","H2-T27","histocompatibility 2, T region locus 27",5.927e-08,6.346e-06,0.0093,6.6806,6.6806,7.2437,4.447e-07
"268","A_52_P590936","17769","Mthfr","methylenetetrahydrofolate reductase",5.976e-08,6.379e-06,0.0094,5.4606,5.4606,8.0219,1.318e-07
"269","A_51_P190499","14972","H2-K1","histocompatibility 2, K1, K region",6.116e-08,6.488e-06,0.0094,4.2157,4.2157,5.6041,2.297e-05
"270","A_52_P203837","69028","Mitd1","MIT, microtubule interacting and transport, domain containing 1",6.147e-08,6.501e-06,0.0095,4.4138,4.4138,5.4612,2.194e-05
"271","A_52_P372901","18828","Plscr2","phospholipid scramblase 2",6.292e-08,6.592e-06,0.0095,4.7192,4.7192,7.0935,8.106e-07
"272","A_51_P219109","16161","Il12rb1","interleukin 12 receptor, beta 1",6.285e-08,6.592e-06,0.0095,4.6365,4.6365,5.4797,3e-05
"273","A_52_P591153","104759","Pld4","phospholipase D family member 4",6.343e-08,6.606e-06,0.0096,4.9931,4.9931,8.3188,7.556e-08
"274","A_52_P836852","22165","Txk","TXK tyrosine kinase",6.352e-08,6.606e-06,0.0096,5.5937,5.5937,7.7849,1.478e-07
"275","A_51_P317512","70617","Fam241a","family with sequence similarity 241, member A",6.362e-08,6.606e-06,0.0096,4.8995,4.8995,7.8172,1.948e-07
"276","A_51_P193146","73656","Ms4a6c","membrane-spanning 4-domains, subfamily A, member 6C",6.671e-08,6.885e-06,0.0097,5.7199,5.7199,6.9488,8.241e-07
"277","A_51_P348494","20229","Sat1","spermidine/spermine N1-acetyl transferase 1",6.728e-08,6.901e-06,0.0097,4.1444,4.1444,6.0901,6.573e-06
"278","A_51_P146103","16362","Irf1","interferon regulatory factor 1",6.715e-08,6.901e-06,0.0097,2.8748,2.8748,3.1973,0.0051
"279","A_52_P354823","15900","Irf8","interferon regulatory factor 8",6.789e-08,6.943e-06,0.0098,5.3795,5.3795,6.2216,3.203e-06
"280","A_52_P635388","68774","Ms4a6d","membrane-spanning 4-domains, subfamily A, member 6D",6.814e-08,6.948e-06,0.0098,5.0529,5.0529,5.3505,3.332e-05
"281","A_51_P232682","54199","Ccrl2","C-C motif chemokine receptor-like 2",7.067e-08,7.184e-06,0.0098,4.868,4.868,5.4513,3.189e-05
"282","A_51_P218984","80285","Parp9","poly (ADP-ribose) polymerase family, member 9",7.272e-08,7.306e-06,0.01,4.541,4.541,7.6832,3.569e-07
"283","A_51_P174407","229600","BC028528","cDNA sequence BC028528",7.367e-08,7.36e-06,0.01,3.025,3.025,4.5335,2e-04
"284","A_51_P193832","170799","Rtkn2","rhotekin 2",7.369e-08,7.36e-06,0.01,3.2653,3.2653,4.8263,9.571e-05
"285","A_51_P242930","56743","Lat2","linker for activation of T cells family, member 2",7.437e-08,7.385e-06,0.0101,4.495,4.495,6.3785,3.553e-06
"286","A_52_P26161","19288","Ptx3","pentraxin related gene",7.433e-08,7.385e-06,0.01,4.7803,4.7803,8.2736,1.215e-07
"287","A_51_P111936","240832","Tor1aip2","torsin A interacting protein 2",7.525e-08,7.451e-06,0.0101,3.2198,3.2198,4.9009,1e-04
"288","A_52_P391103","12916","Crem","cAMP responsive element modulator",7.611e-08,7.502e-06,0.0101,5.2816,5.2816,7.069,8.519e-07
"289","A_51_P470079","16178","Il1r2","interleukin 1 receptor, type II",7.684e-08,7.502e-06,0.0102,4.5027,4.5027,6.8538,1.008e-06
"290","A_51_P434301","68279","Mcoln2","mucolipin 2",7.644e-08,7.502e-06,0.0102,4.9117,4.9117,7.2178,3.535e-07
"291","A_52_P592466","80837","Rhoj","ras homolog family member J",7.687e-08,7.502e-06,0.0102,3.1817,3.1817,6.0858,6.634e-06
"292","A_51_P427171","210808","Lacc1","laccase domain containing 1",7.639e-08,7.502e-06,0.0102,3.7038,3.7038,6.0379,7.354e-06
"293","A_51_P506755","21745","Tep1","telomerase associated protein 1",7.709e-08,7.502e-06,0.0103,4.6006,4.6006,7.8,2.014e-07
"294","A_51_P191077","18705","Pik3c2g","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma",7.796e-08,7.565e-06,0.0103,4.6034,4.6034,6.731,1.31e-06
"295","A_51_P124886","208263","Tor1aip1","torsin A interacting protein 1",7.874e-08,7.598e-06,0.0104,4.9966,4.9966,6.0398,7.325e-06
"296","A_51_P160754","11810","Apobec1","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1",7.86e-08,7.598e-06,0.0103,4.9124,4.9124,6.3267,3.965e-06
"297","A_51_P244820","384309","Trim56","tripartite motif-containing 56",7.99e-08,7.623e-06,0.0105,5.2938,5.2938,7.9867,9.897e-08
"298","A_51_P181286","12515","Cd69","CD69 antigen",7.956e-08,7.623e-06,0.0104,3.8294,3.8294,6.1718,4.423e-06
"299","A_51_P265026","17948","Naip2","NLR family, apoptosis inhibitory protein 2",7.948e-08,7.623e-06,0.0104,5.6793,5.6793,7.0945,6.068e-07
"300","A_51_P346874","76633","Lrmda","leucine rich melanocyte differentiation associated",8.145e-08,7.75e-06,0.0105,3.4851,3.4851,5.8791,8.495e-06
"301","A_51_P140017","58861","Cysltr1","cysteinyl leukotriene receptor 1",8.249e-08,7.805e-06,0.0106,2.8574,2.8574,5.119,5.606e-05
"302","A_51_P192800","14824","Grn","granulin",8.379e-08,7.906e-06,0.0106,3.8886,3.8886,7.0625,1.165e-06
"303","A_52_P117393","21899","Tlr6","toll-like receptor 6",8.629e-08,8.12e-06,0.0106,3.4286,3.4286,4.9697,9.115e-05
"304","A_52_P278853","94094","Trim34a","tripartite motif-containing 34A",8.72e-08,8.161e-06,0.0107,3.0439,3.0439,4.7024,1e-04
"305","A_51_P110173","66262","Ing5","inhibitor of growth family, member 5",8.719e-08,8.161e-06,0.0107,4.6077,4.6077,7.1288,5.648e-07
"306","A_51_P112966","12642","Ch25h","cholesterol 25-hydroxylase",8.76e-08,8.173e-06,0.0107,4.2777,4.2777,6.6484,2.018e-06
"307","A_51_P256342","11746","Anxa4","annexin A4",8.801e-08,8.173e-06,0.0107,3.5553,3.5553,5.2008,3.998e-05
"308","A_51_P234253","228765","Sdcbp2","syndecan binding protein (syntenin) 2",8.806e-08,8.173e-06,0.0108,4.2981,4.2981,5.0239,8.089e-05
"309","A_51_P354265","20723","Serpinb9","serine (or cysteine) peptidase inhibitor, clade B, member 9",8.866e-08,8.207e-06,0.0108,4.3107,4.3107,6.6182,1.669e-06
"310","A_51_P172231","69146","Gsdmd","gasdermin D",8.903e-08,8.219e-06,0.0108,6.1507,6.1507,6.7525,1.626e-06
"311","A_51_P501278","231130","Tnip2","TNFAIP3 interacting protein 2",8.946e-08,8.237e-06,0.0109,3.3666,3.3666,5.0223,6.052e-05
"312","A_51_P427383","209086","Samd9l","sterile alpha motif domain containing 9-like",9.032e-08,8.293e-06,0.0109,4.1496,4.1496,6.3119,3.249e-06
"313","A_52_P479001","230073","Rigi","RNA sensor RIG-I",9.346e-08,8.559e-06,0.0109,3.07,3.07,4.9027,8.004e-05
"314","A_52_P147466","16633","Klra2","killer cell lectin-like receptor, subfamily A, member 2",9.695e-08,8.808e-06,0.011,4.5911,4.5911,7.7335,2.289e-07
"315","A_52_P13568","67725","Nudt13","nudix hydrolase 13",9.687e-08,8.808e-06,0.011,3.2081,3.2081,4.8843,8.356e-05
"316","A_51_P199552","72244","1600014C10Rik","RIKEN cDNA 1600014C10 gene",9.776e-08,8.858e-06,0.011,3.6108,3.6108,6.3477,3.793e-06
"317","A_51_P212754","21810","Tgfbi","transforming growth factor, beta induced",9.868e-08,8.917e-06,0.0111,4.7142,4.7142,6.1961,4.192e-06
"318","A_51_P387810","71586","Ifih1","interferon induced with helicase C domain 1",9.964e-08,8.98e-06,0.0111,3.1904,3.1904,3.8916,0.0011
"319","A_52_P450236","231452","Sdad1","SDA1 domain containing 1",1.019e-07,9.16e-06,0.0111,3.5192,3.5192,5.361,2.761e-05
"320","A_51_P491976","109082","Fbxw17","F-box and WD-40 domain protein 17",1.029e-07,9.224e-06,0.0112,3.9402,3.9402,6.1145,6.237e-06
"321","A_51_P520802","228788","Ccm2l","cerebral cavernous malformation 2-like",1.031e-07,9.224e-06,0.0112,3.1542,3.1542,5.7404,1.405e-05
"322","A_51_P251768","13733","Adgre1","adhesion G protein-coupled receptor E1",1.04e-07,9.227e-06,0.0113,4.1437,4.1437,6.3213,3.183e-06
"323","A_51_P349988","14594","Ggta1","glycoprotein galactosyltransferase alpha 1, 3",1.035e-07,9.227e-06,0.0112,3.589,3.589,5.8464,9.143e-06
"324","A_51_P282799","18854","Pml","promyelocytic leukemia",1.04e-07,9.227e-06,0.0112,4.3432,4.3432,6.1189,7.77e-06
"325","A_51_P153765","71934","Car13","carbonic anhydrase 13",1.054e-07,9.251e-06,0.0113,4.1177,4.1177,7.333,6.913e-07
"326","A_52_P14600","12517","Cd72","CD72 antigen",1.055e-07,9.251e-06,0.0114,3.9177,3.9177,6.4384,2.464e-06
"327","A_52_P331911","13664","Eif1a","eukaryotic translation initiation factor 1A",1.046e-07,9.251e-06,0.0113,4.2792,4.2792,6.9947,9.904e-07
"328","A_51_P510713","57444","Isg20","interferon-stimulated protein",1.055e-07,9.251e-06,0.0114,5.2363,5.2363,6.954,8.152e-07
"329","A_52_P661587","545428","Ccdc141","coiled-coil domain containing 141",1.064e-07,9.275e-06,0.0115,2.4202,2.4202,4.5367,2e-04
"330","A_52_P249514","20293","Ccl12","C-C motif chemokine ligand 12",1.063e-07,9.275e-06,0.0114,2.2689,2.2689,2.6142,0.0173
"331","A_52_P357177","102103","Mtus1","mitochondrial tumor suppressor 1",1.083e-07,9.417e-06,0.0115,2.6147,2.6147,3.7034,0.0013
"332","A_51_P241861","27060","Tcirg1","T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3",1.089e-07,9.431e-06,0.0115,4.8739,4.8739,7.9406,1.538e-07
"333","A_51_P256344","11746","Anxa4","annexin A4",1.102e-07,9.48e-06,0.0116,4.2844,4.2844,6.6,1.735e-06
"334","A_52_P602018","208263","Tor1aip1","torsin A interacting protein 1",1.105e-07,9.48e-06,0.0117,4.3006,4.3006,6.1992,5.201e-06
"335","A_51_P341767","547253","Parp14","poly (ADP-ribose) polymerase family, member 14",1.109e-07,9.494e-06,0.0117,3.0838,3.0838,3.7172,0.0012
"336","A_51_P248666","60533","Cd274","CD274 antigen",1.113e-07,9.504e-06,0.0117,2.0408,2.0408,2.3311,0.0319
"337","A_51_P437559","21853","Timeless","timeless circadian clock 1",1.118e-07,9.523e-06,0.0117,4.9014,4.9014,8.3132,7.636e-08
"338","A_51_P249989","211550","Tifa","TRAF-interacting protein with forkhead-associated domain",1.126e-07,9.567e-06,0.0118,4.7636,4.7636,7.0745,1.138e-06
"339","A_52_P292232","67845","Rnf115","ring finger protein 115",1.148e-07,9.73e-06,0.0118,2.7842,2.7842,5.1059,4.336e-05
"340","A_52_P77837","107569","Nt5c3","5'-nucleotidase, cytosolic III",1.156e-07,9.743e-06,0.0119,4.2385,4.2385,6.6233,2.126e-06
"341","A_51_P271704","71994","Cnn3","calponin 3, acidic",1.155e-07,9.743e-06,0.0118,3.5109,3.5109,4.5292,2e-04
"342","A_52_P24280","54608","Abhd2","abhydrolase domain containing 2",1.165e-07,9.761e-06,0.0119,3.204,3.204,5.3917,3.039e-05
"343","A_51_P212854","217069","Trim25","tripartite motif-containing 25",1.166e-07,9.761e-06,0.0119,3.831,3.831,7.349,4.861e-07
"344","A_52_P121468","71586","Ifih1","interferon induced with helicase C domain 1",1.174e-07,9.804e-06,0.012,2.9689,2.9689,4.9278,8.648e-05
"345","A_51_P331570","228775","Trib3","tribbles pseudokinase 3",1.186e-07,9.852e-06,0.012,4.1675,4.1675,5.5026,2.856e-05
